name,link
"Lymph nodes, swollen (See: Lymph nodes, swollen, also known asSwollen lymph nodes)",https://www.mayoclinic.org/diseases-conditions/swollen-lymph-nodes/symptoms-causes/syc-20353902
"Lymphadenitis (See: Lymphadenitis, also known asSwollen lymph nodes)",https://www.mayoclinic.org/diseases-conditions/swollen-lymph-nodes/symptoms-causes/syc-20353902
"Lymphadenitis, mesenteric (See: Lymphadenitis, mesenteric, also known asMesenteric lymphadenitis)",https://www.mayoclinic.org/diseases-conditions/mesenteric-lymphadenitis/symptoms-causes/syc-20353799
Lymphedema,https://www.mayoclinic.org/diseases-conditions/lymphedema/symptoms-causes/syc-20374682
Lymphoma,https://www.mayoclinic.org/diseases-conditions/lymphoma/symptoms-causes/syc-20352638
"Lymphoma, Hodgkin's (See: Lymphoma, Hodgkin's, also known asHodgkin's lymphoma (Hodgkin's disease))",https://www.mayoclinic.org/diseases-conditions/hodgkins-lymphoma/symptoms-causes/syc-20352646
"Lymphoma, non-Hodgkin's (See: Lymphoma, non-Hodgkin's, also known asNon-Hodgkin's lymphoma)",https://www.mayoclinic.org/diseases-conditions/non-hodgkins-lymphoma/symptoms-causes/syc-20375680
Lynch syndrome,https://www.mayoclinic.org/diseases-conditions/lynch-syndrome/symptoms-causes/syc-20374714
"Macular degeneration, dry",https://www.mayoclinic.org/diseases-conditions/dry-macular-degeneration/symptoms-causes/syc-20350375
"Macular degeneration, wet",https://www.mayoclinic.org/diseases-conditions/wet-macular-degeneration/symptoms-causes/syc-20351107
"Mad cow disease (See: Mad cow disease, also known asCreutzfeldt-Jakob disease)",https://www.mayoclinic.org/diseases-conditions/creutzfeldt-jakob-disease/symptoms-causes/syc-20371226
"Major depressive disorder (See: Major depressive disorder, also known asDepression (major depressive disorder))",https://www.mayoclinic.org/diseases-conditions/depression/symptoms-causes/syc-20356007
Malaria,https://www.mayoclinic.org/diseases-conditions/malaria/symptoms-causes/syc-20351184
Male breast cancer,https://www.mayoclinic.org/diseases-conditions/male-breast-cancer/symptoms-causes/syc-20374740
Male hypogonadism,https://www.mayoclinic.org/diseases-conditions/male-hypogonadism/symptoms-causes/syc-20354881
Male infertility,https://www.mayoclinic.org/diseases-conditions/male-infertility/symptoms-causes/syc-20374773
"Malignant fibrous histiocytoma (See: Malignant fibrous histiocytoma, also known asUndifferentiated pleomorphic sarcoma)",https://www.mayoclinic.org/diseases-conditions/undifferentiated-pleomorphic-sarcoma/symptoms-causes/syc-20389554
Malignant hyperthermia,https://www.mayoclinic.org/diseases-conditions/malignant-hyperthermia/symptoms-causes/syc-20353750
"Malignant mesothelioma (See: Malignant mesothelioma, also known asMesothelioma)",https://www.mayoclinic.org/diseases-conditions/mesothelioma/symptoms-causes/syc-20375022
Malignant peripheral nerve sheath tumors,https://www.mayoclinic.org/diseases-conditions/malignant-peripheral-nerve-sheath-tumors/symptoms-causes/syc-20362603
"Mallet toe and hammertoe (See: Mallet toe and hammertoe, also known asHammertoe and mallet toe)",https://www.mayoclinic.org/diseases-conditions/hammertoe-and-mallet-toe/symptoms-causes/syc-20350839
Mammary duct ectasia,https://www.mayoclinic.org/diseases-conditions/mammary-duct-ectasia/symptoms-causes/syc-20374801
"Manic-depressive illness (See: Manic-depressive illness, also known asBipolar disorder)",https://www.mayoclinic.org/diseases-conditions/bipolar-disorder/symptoms-causes/syc-20355955
"Marburg virus (See: Marburg virus, also known asEbola virus and Marburg virus)",https://www.mayoclinic.org/diseases-conditions/ebola-virus/symptoms-causes/syc-20356258
Marfan syndrome,https://www.mayoclinic.org/diseases-conditions/marfan-syndrome/symptoms-causes/syc-20350782
"Mastalgia (See: Mastalgia, also known asBreast pain)",https://www.mayoclinic.org/diseases-conditions/breast-pain/symptoms-causes/syc-20350423
Mastitis,https://www.mayoclinic.org/diseases-conditions/mastitis/symptoms-causes/syc-20374829
MCAD deficiency,https://www.mayoclinic.org/diseases-conditions/mcad-deficiency/symptoms-causes/syc-20353745
"MD (See: MD, also known asMuscular dystrophy)",https://www.mayoclinic.org/diseases-conditions/muscular-dystrophy/symptoms-causes/syc-20375388
Measles,https://www.mayoclinic.org/diseases-conditions/measles/symptoms-causes/syc-20374857
"Measles, German (See: Measles, German, also known asRubella)",https://www.mayoclinic.org/diseases-conditions/rubella/symptoms-causes/syc-20377310
"Medial epicondylitis (See: Medial epicondylitis, also known asGolfer's elbow)",https://www.mayoclinic.org/diseases-conditions/golfers-elbow/symptoms-causes/syc-20372868
"Medial tibial stress syndrome (See: Medial tibial stress syndrome, also known asShin splints)",https://www.mayoclinic.org/diseases-conditions/shin-splints/symptoms-causes/syc-20354105
Medication overuse headaches,https://www.mayoclinic.org/diseases-conditions/medication-overuse-headache/symptoms-causes/syc-20377083
"Mediterranean anemia (See: Mediterranean anemia, also known asThalassemia)",https://www.mayoclinic.org/diseases-conditions/thalassemia/symptoms-causes/syc-20354995
Medulloblastoma,https://www.mayoclinic.org/diseases-conditions/medulloblastoma/cdc-20363524
"Megacolon (See: Megacolon, also known asHirschsprung's disease)",https://www.mayoclinic.org/diseases-conditions/hirschsprungs-disease/symptoms-causes/syc-20351556
"Megaloblastic anemia (See: Megaloblastic anemia, also known asVitamin deficiency anemia)",https://www.mayoclinic.org/diseases-conditions/vitamin-deficiency-anemia/symptoms-causes/syc-20355025
Melanoma,https://www.mayoclinic.org/diseases-conditions/melanoma/symptoms-causes/syc-20374884
"Melanoma of the eye (See: Melanoma of the eye, also known asEye melanoma)",https://www.mayoclinic.org/diseases-conditions/eye-melanoma/symptoms-causes/syc-20372371
Membranous nephropathy,https://www.mayoclinic.org/diseases-conditions/membranous-nephropathy/symptoms-causes/syc-20365189
Meniere's disease,https://www.mayoclinic.org/diseases-conditions/menieres-disease/symptoms-causes/syc-20374910
Meningioma,https://www.mayoclinic.org/diseases-conditions/meningioma/symptoms-causes/syc-20355643
Meningitis,https://www.mayoclinic.org/diseases-conditions/meningitis/symptoms-causes/syc-20350508
"Meniscus tear (See: Meniscus tear, also known asTorn meniscus)",https://www.mayoclinic.org/diseases-conditions/torn-meniscus/symptoms-causes/syc-20354818
Menopause,https://www.mayoclinic.org/diseases-conditions/menopause/symptoms-causes/syc-20353397
Menorrhagia,https://www.mayoclinic.org/diseases-conditions/menorrhagia/symptoms-causes/syc-20352829
"Menstrual bleeding, excessive (See: Menstrual bleeding, excessive, also known asMenorrhagia)",https://www.mayoclinic.org/diseases-conditions/menorrhagia/symptoms-causes/syc-20352829
Menstrual cramps,https://www.mayoclinic.org/diseases-conditions/menstrual-cramps/symptoms-causes/syc-20374938
Mental illness,https://www.mayoclinic.org/diseases-conditions/mental-illness/symptoms-causes/syc-20374968
Meralgia paresthetica,https://www.mayoclinic.org/diseases-conditions/meralgia-paresthetica/symptoms-causes/syc-20355635
Merkel cell carcinoma,https://www.mayoclinic.org/diseases-conditions/merkel-cell-carcinoma/symptoms-causes/syc-20351030
Mesenteric ischemia,https://www.mayoclinic.org/diseases-conditions/mesenteric-ischemia/symptoms-causes/syc-20374989
Mesenteric lymphadenitis,https://www.mayoclinic.org/diseases-conditions/mesenteric-lymphadenitis/symptoms-causes/syc-20353799
Mesothelioma,https://www.mayoclinic.org/diseases-conditions/mesothelioma/symptoms-causes/syc-20375022
Metabolic syndrome,https://www.mayoclinic.org/diseases-conditions/metabolic-syndrome/symptoms-causes/syc-20351916
Metachromatic leukodystrophy,https://www.mayoclinic.org/diseases-conditions/metachromatic-leukodystrophy/symptoms-causes/syc-20354733
"Metastatic brain cancer (See: Metastatic brain cancer, also known asBrain metastases)",https://www.mayoclinic.org/diseases-conditions/brain-metastases/symptoms-causes/syc-20350136
Metatarsalgia,https://www.mayoclinic.org/diseases-conditions/metatarsalgia/symptoms-causes/syc-20354790
"Methicillin-resistant staphylococcus aureus infection (See: Methicillin-resistant staphylococcus aureus infection, also known asMRSA infection)",https://www.mayoclinic.org/diseases-conditions/mrsa/symptoms-causes/syc-20375336
"MGUS (See: MGUS, also known asMonoclonal gammopathy of undetermined significance (MGUS))",https://www.mayoclinic.org/diseases-conditions/mgus/symptoms-causes/syc-20352362
Microcephaly,https://www.mayoclinic.org/diseases-conditions/microcephaly/symptoms-causes/syc-20375051
Microscopic colitis,https://www.mayoclinic.org/diseases-conditions/microscopic-colitis/symptoms-causes/syc-20351478
"Microscopic hematuria (See: Microscopic hematuria, also known asBlood in urine (hematuria))",https://www.mayoclinic.org/diseases-conditions/blood-in-urine/symptoms-causes/syc-20353432
Migraine,https://www.mayoclinic.org/diseases-conditions/migraine-headache/symptoms-causes/syc-20360201
Migraine with aura,https://www.mayoclinic.org/diseases-conditions/migraine-with-aura/symptoms-causes/syc-20352072
Mild cognitive impairment (MCI),https://www.mayoclinic.org/diseases-conditions/mild-cognitive-impairment/symptoms-causes/syc-20354578
Milia,https://www.mayoclinic.org/diseases-conditions/milia/symptoms-causes/syc-20375073
"Miliaria (See: Miliaria, also known asHeat rash)",https://www.mayoclinic.org/diseases-conditions/heat-rash/symptoms-causes/syc-20373276
Milk allergy,https://www.mayoclinic.org/diseases-conditions/milk-allergy/symptoms-causes/syc-20375101
"Milk intolerance (See: Milk intolerance, also known asLactose intolerance)",https://www.mayoclinic.org/diseases-conditions/lactose-intolerance/symptoms-causes/syc-20374232
Miscarriage,https://www.mayoclinic.org/diseases-conditions/pregnancy-loss-miscarriage/symptoms-causes/syc-20354298
Mitral valve disease,https://www.mayoclinic.org/diseases-conditions/mitral-valve-disease/symptoms-causes/syc-20355107
Mitral valve prolapse,https://www.mayoclinic.org/diseases-conditions/mitral-valve-prolapse/symptoms-causes/syc-20355446
Mitral valve regurgitation,https://www.mayoclinic.org/diseases-conditions/mitral-valve-regurgitation/symptoms-causes/syc-20350178
Mitral valve stenosis,https://www.mayoclinic.org/diseases-conditions/mitral-valve-stenosis/symptoms-causes/syc-20353159
Mittelschmerz,https://www.mayoclinic.org/diseases-conditions/mittelschmerz/symptoms-causes/syc-20375122
Mixed connective tissue disease,https://www.mayoclinic.org/diseases-conditions/mixed-connective-tissue-disease/symptoms-causes/syc-20375147
Molar pregnancy,https://www.mayoclinic.org/diseases-conditions/molar-pregnancy/symptoms-causes/syc-20375175
Mold allergy,https://www.mayoclinic.org/diseases-conditions/mold-allergy/symptoms-causes/syc-20351519
Moles,https://www.mayoclinic.org/diseases-conditions/moles/symptoms-causes/syc-20375200
Molluscum contagiosum,https://www.mayoclinic.org/diseases-conditions/molluscum-contagiosum/symptoms-causes/syc-20375226
"Mono (See: Mono, also known asMononucleosis)",https://www.mayoclinic.org/diseases-conditions/mononucleosis/symptoms-causes/syc-20350328
Monoclonal gammopathy of undetermined significance (MGUS),https://www.mayoclinic.org/diseases-conditions/mgus/symptoms-causes/syc-20352362
Mononucleosis,https://www.mayoclinic.org/diseases-conditions/mononucleosis/symptoms-causes/syc-20350328
Mood disorders,https://www.mayoclinic.org/diseases-conditions/mood-disorders/symptoms-causes/syc-20365057
Morning sickness,https://www.mayoclinic.org/diseases-conditions/morning-sickness/symptoms-causes/syc-20375254
Morphea,https://www.mayoclinic.org/diseases-conditions/morphea/symptoms-causes/syc-20375283
Morton's neuroma,https://www.mayoclinic.org/diseases-conditions/mortons-neuroma/symptoms-causes/syc-20351935
Mosquito bites,https://www.mayoclinic.org/diseases-conditions/mosquito-bites/symptoms-causes/syc-20375310
Mouth cancer,https://www.mayoclinic.org/diseases-conditions/mouth-cancer/symptoms-causes/syc-20350997
Movement disorders,https://www.mayoclinic.org/diseases-conditions/movement-disorders/symptoms-causes/syc-20363893
Moyamoya disease,https://www.mayoclinic.org/diseases-conditions/moyamoya-disease/symptoms-causes/syc-20355586
MRSA infection,https://www.mayoclinic.org/diseases-conditions/mrsa/symptoms-causes/syc-20375336
"MS (See: MS, also known asMultiple sclerosis)",https://www.mayoclinic.org/diseases-conditions/multiple-sclerosis/symptoms-causes/syc-20350269
"MSA (See: MSA, also known asMultiple system atrophy (MSA))",https://www.mayoclinic.org/diseases-conditions/multiple-system-atrophy/symptoms-causes/syc-20356153
"Mucocutaneous lymph node syndrome (See: Mucocutaneous lymph node syndrome, also known asKawasaki disease)",https://www.mayoclinic.org/diseases-conditions/kawasaki-disease/symptoms-causes/syc-20354598
"Mucopolysaccharidosis type II (See: Mucopolysaccharidosis type II, also known asHunter syndrome)",https://www.mayoclinic.org/diseases-conditions/hunter-syndrome/symptoms-causes/syc-20350706
"Multiple endocrine neoplasia type 1 (See: Multiple endocrine neoplasia type 1, also known asMultiple endocrine neoplasia, type 1 (MEN 1))",https://www.mayoclinic.org/diseases-conditions/men-1/symptoms-causes/syc-20353064
"Multiple endocrine neoplasia, type 1 (MEN 1)",https://www.mayoclinic.org/diseases-conditions/men-1/symptoms-causes/syc-20353064
Multiple myeloma,https://www.mayoclinic.org/diseases-conditions/multiple-myeloma/symptoms-causes/syc-20353378
"Multiple personality disorder (See: Multiple personality disorder, also known asDissociative disorders)",https://www.mayoclinic.org/diseases-conditions/dissociative-disorders/symptoms-causes/syc-20355215
Multiple sclerosis,https://www.mayoclinic.org/diseases-conditions/multiple-sclerosis/symptoms-causes/syc-20350269
Multiple system atrophy (MSA),https://www.mayoclinic.org/diseases-conditions/multiple-system-atrophy/symptoms-causes/syc-20356153
Mumps,https://www.mayoclinic.org/diseases-conditions/mumps/symptoms-causes/syc-20375361
Muscle cramp,https://www.mayoclinic.org/diseases-conditions/muscle-cramp/symptoms-causes/syc-20350820
Muscle strains,https://www.mayoclinic.org/diseases-conditions/muscle-strains/symptoms-causes/syc-20450507
Muscular dystrophy,https://www.mayoclinic.org/diseases-conditions/muscular-dystrophy/symptoms-causes/syc-20375388
Myasthenia gravis,https://www.mayoclinic.org/diseases-conditions/myasthenia-gravis/symptoms-causes/syc-20352036
Myelodysplastic syndromes,https://www.mayoclinic.org/diseases-conditions/myelodysplastic-syndrome/symptoms-causes/syc-20366977
Myelofibrosis,https://www.mayoclinic.org/diseases-conditions/myelofibrosis/symptoms-causes/syc-20355057
"Myocardial infarction (See: Myocardial infarction, also known asHeart attack)",https://www.mayoclinic.org/diseases-conditions/heart-attack/symptoms-causes/syc-20373106
Myocardial ischemia,https://www.mayoclinic.org/diseases-conditions/myocardial-ischemia/symptoms-causes/syc-20375417
Myocarditis,https://www.mayoclinic.org/diseases-conditions/myocarditis/symptoms-causes/syc-20352539
Myoclonus,https://www.mayoclinic.org/diseases-conditions/myoclonus/symptoms-causes/syc-20350459
Myofascial pain syndrome,https://www.mayoclinic.org/diseases-conditions/myofascial-pain-syndrome/symptoms-causes/syc-20375444
"Myopia (See: Myopia, also known asNearsightedness)",https://www.mayoclinic.org/diseases-conditions/nearsightedness/symptoms-causes/syc-20375556
